Source,Translation
Alan Shepard was born in New Hampshire and died in California. He is best known for his mission on Apollo 14.,앨런 셰퍼드는 뉴햄프셔주에서 태어났고 캘리포니아주에서 사망했습니다. 그는 아폴로 14호 임무로 가장 잘 알려져 있습니다.
The Kingdom of England is governed as a unitary state.,잉글랜드 왕국은 단일 국가로 통치됩니다.
"The Vice President is a leader in the United States, and Darinka Dentcheva resides in the United States.","미국 부통령은 미국의 지도자이며, 다린카 덴체바는 미국에 거주하고 있습니다."
"The album ""Year of No Light"" by Nord was released on September 6, 2006. It is a sludge metal and post-metal album produced by Year of No Light. The album was followed by ""Live at Roadburn 2008"".","노르드의 앨범 ""Year of No Light""는 2006년 9월 6일에 발매되었습니다. 이 앨범은 슬러지 메탈과 포스트 메탈 앨범으로, Year of No Light가 제작했습니다. 이 앨범은 ""Live at Roadburn 2008""가 뒤따랐습니다."
"Olga Bondareva was born in Leningrad, USSR, and passed away in Saint Petersburg.","올가 보나르예바는 레닌그라드에서 태어났고, 상트페테르부르크에서 세상을 떠났습니다."
"The album ""Year of No Light"" by the artist Year of No Light, which is genre'd as Sludge metal, was released on September 6, 2006. This album was produced by Year of No Light and was followed by the live album ""Live at Roadburn 2008.""","슬러지 메탈 장르의 아티스트 '이어 오브 노 라이트(Year of No Light)'가 발매한 앨범 '이어 오브 노 라이트'는 2006년 9월 6일에 발매되었습니다. 이 앨범은 이어 오브 노 라이트가 프로듀싱했으며, 이후 라이브 앨범인 '로드번 2008에서의 라이브(Live at Roadburn 2008)'가 이어졌습니다."
"Year of No Light's album ""Year of No Light"" was produced by Year of No Light and released in an unknown year. This album was followed by ""Live at Roadburn 2008,"" also by Year of No Light, which was also released in an unknown year. The record label for both albums is Crucial Blast.","이어 오브 노 라이트의 앨범 ""이어 오브 노 라이트""는 이어 오브 노 라이트가 제작했으며 발매 연도는 알려지지 않았습니다. 이 앨범은 이어 오브 노 라이트가 제작한 또 다른 앨범인 ""라이브 앳 로드번 2008""이 뒤따랐으며, 이 앨범 역시 발매 연도는 알려지지 않았습니다. 두 앨범 모두 크루셜 블라스트 레코드 레이블에서 발매되었습니다."
AbrahamA.Ribicoff is an American national who is married to CaseyRibicoff.,미국 국적의 에이브러햄 A. 리비코프는 케이시 리비코프와 결혼했습니다.
Pranab Mukherjee was the leader of India.,프라나브 무케르지는 인도의 지도자였습니다.
"Liselotte Grschebina was born on May 2, 1908, and she is Israeli.","리젤로테 그르셰비나는 1908년 5월 2일에 태어났으며, 그녀는 이스라엘인입니다."
"Nurhan Atasoy resides in Istanbul, which is located in Turkey, a unitary state.",누르한 아타소이는 단일 국가인 터키의 이스탄불에 거주하고 있습니다.
The Velvet Underground is a proto-punk band.,벨벳 언더그라운드는 프로토펑크 밴드입니다.
"Aaron Turner is a musician with a genre of Post-metal. He is a member of the band Twilight, which began its musical career in 1995.",아론 터너는 포스트 메탈 장르의 음악가입니다. 그는 1995년에 음악 경력을 시작한 밴드 트와일라잇의 멤버입니다.
"The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania, which is southeast of Carroll County, Maryland. Therefore, the monument is in the state of Pennsylvania.",미시시피 11 보병 기념비는 메릴랜드 주 캐롤 카운티 남동쪽에 위치한 펜실베니아 주 애덤스 카운티에 있습니다. 따라서 기념비는 펜실베니아 주에 있습니다.
"The play ""English Without Tears"" was written by Terence Rattigan and released in 1944 with a runtime of 89 minutes. Alan Jaggs handled the editing, and Nicholas Brodszky composed the music for the production.","테렌스 래티건이 쓴 연극 ""눈물 없는 영어""는 1944년에 개봉했으며, 상영 시간은 89분입니다. 앨런 재그스가 편집을 맡았고, 니콜라스 브로드스키가 음악을 작곡했습니다."
"The 11th Mississippi Infantry Monument is a contributing property located in Gettysburg, Pennsylvania, in Adams County. To the west of Adams County is Franklin County, Pennsylvania, and to the southeast is Carroll County, Maryland. The monument was established in the year 2000.","미시시피 11 보병 기념비는 펜실베이니아 게티즈버그에 있는 애덤스 카운티에 위치해 있습니다. 애덤스 카운티 서쪽으로는 펜실베이니아 프랭클린 카운티가, 남동쪽으로는 메릴랜드 캐롤 카운티가 있습니다. 이 기념비는 2000년에 건립되었습니다."
Aaron Turner is a musical artist who is a member of the black metal band Lotus Eaters. He plays the electric guitar in the group.,아론 터너는 블랙 메탈 밴드 '로터스 이터스'의 멤버인 음악가입니다. 그는 그룹에서 전기 기타를 연주합니다.
"The novel ""The Fellowship of the Ring"" by George Allen & Unwin is a work of fantasy literature. It is followed by the sequel ""The Two Towers.""","조지 알렌 앤 언윈이 쓴 소설 ""반지의 제왕: 반지 원정대""는 판타지 문학 작품입니다. 이 소설의 후속작은 ""두 개의 탑""입니다."
"The HBO production ""Death on a Factory Farm"" was directed by Tom Simon and Sarah Teale, edited by Geof Bartz, and composed music by Jamie Lawrence. The film runs for a duration of 83 minutes.","HBO 제작 영화 ""공장식 농장의 죽음""은 톰 사이먼과 세라 틸이 감독하고, 제프 바츠가 편집하며, 제이미 로렌스가 음악을 작곡했습니다. 이 영화의 길이는 83분입니다."
"Aleksandr Prudnikov, born on February 24, 1989, stands at a height of 185.0 centimeters. He currently plays for FC Amkar Perm, but previously was a member of FC Terek Grozny.","알렉산드르 프루드니코프는 1989년 2월 24일생으로, 키는 185cm입니다. 그는 현재 FC 암카르 페름에서 뛰고 있지만, 이전에는 FC 테렉 그로즈니 소속이었습니다."
"AlanB.MillerHall is a building designed by RobertA.M.Stern, with an address of ""101 Ukrop Way."" The CollegeofWilliam&Mary owns the building, which started construction on March 30, 2007, and was completed on June 1, 2009. Currently, the MasonSchoolofBusiness is its tenant.","앨런 비. 밀러 홀은 로버트 에이. 엠. 스타인에 의해 설계된 건물로, 주소는 ""101 우크롭 웨이""입니다. 칼리지 오브 윌리엄 앤 메리가 소유하고 있는 이 건물은 2007년 3월 30일에 공사를 시작하여 2009년 6월 1일에 완공되었습니다. 현재 메이슨 스쿨 오브 비즈니스가 입주해 있습니다."
"The album ""BootlegSeriesVolume1:TheQuineTapes"" was preceded by ""Squeeze"" from The Velvet Underground, and is released under both PolydorRecords and UniversalMusicGroup record labels.","벨벳 언더그라운드의 ""스퀴즈""가 발매된 후 ""부틀렉 시리즈 볼륨 1: 더 퀸 테이프""가 폴리도르 레코드와 유니버설 뮤직 그룹에서 발매되었습니다."
"The film ""Death on a Factory Farm,"" directed by both Tom Simon and Sarah Teale, was produced by Tom Simon and Sarah Teale. Its runtime is 83 minutes long.","톰 사이먼과 세라 틸이 감독하고 제작한 영화 ""공장식 농장의 죽음""은 83분짜리 다큐멘터리입니다."
"AlanB.MillerHall is located in Williamsburg, Virginia, and is currently managed by the Mason School of Business, which is a part of the College of William & Mary. The College of William & Mary is the owner of the building.","앨런 비. 밀러 홀은 윌리엄스버그, 버지니아에 위치해 있으며, 현재 메이슨 비즈니스 스쿨에서 관리하고 있습니다. 이 건물의 소유주는 윌리엄 앤 메리 칼리지입니다."
"The album ""Bootleg Series Volume 1: The Quine Tapes"" is released under the label Universal Music Group.","유니버설 뮤직 그룹에서 ""부트레그 시리즈 볼륨 1: 퀸 테이프"" 앨범이 발매되었습니다."
"The film ""McVeagh of the South Seas"" has an IMDB identifier of 0004319. The film was directed by Cyril Bruce and Harry Carey (born in 1878).","영화 ""남태평양의 맥베아""의 IMDB 식별자는 0004319입니다. 이 영화는 사이릴 브루스(Cyril Bruce)와 해리 케리(Harry Carey, 1878년 출생)가 감독했습니다."
"The 1944 film ""English Without Tears"" was directed by Harold French and edited by Alan Jaggs. Anatole de Grunwald produced the movie. It was released on July 28, 1944.","해롤드 프렌치가 감독하고 앨런 재그스가 편집한 1944년 영화 ""눈물 없는 영어""는 아나톨 드 그룬왈드가 제작했습니다. 이 영화는 1944년 7월 28일에 개봉되었습니다."
"The album ""TurnMeOn"" falls under the genre of Noiserock. Noiserock is a fusion genre that incorporates elements of Noisepop.","노이즈락 장르에 속하는 앨범 ""TurnMeOn""은 노이즈팝의 요소를 결합한 퓨전 장르입니다."
"Alan Shepard was born on November 18, 1923, in New Hampshire. He obtained his M.A. degree from NWC in 1957. Alan Shepard passed away in California.",앨런 셰퍼드는 1923년 11월 18일 뉴햄프셔주에서 태어났습니다. 그는 1957년에 NWC에서 석사 학위를 받았습니다. 앨런 셰퍼드는 캘리포니아에서 세상을 떠났습니다.
"Lady Anne Monson was born in Darlington. She passed away on February 18, 1776.",레이디 앤 몬슨은 달링턴에서 태어났습니다. 그녀는 1776년 2월 18일에 사망했습니다.
"AlanB.MillerHall is an architectural project designed by RobertA.M.Stern, located at ""101 Ukrop Way"" in Williamsburg, Virginia. It is currently owned by the CollegeofWilliam&Mary and houses the MasonSchoolofBusiness as tenants.","앨런 비. 밀러 홀은 로버트 에이. 엠. 스타른이 설계한 건축 프로젝트입니다. 윌리엄스버그, 버지니아의 ""101 우크롭 웨이""에 위치해 있습니다. 현재 윌리엄 앤 메리 칼리지가 소유하고 있으며, 메이슨 비즈니스 스쿨이 입주해 있습니다."
"Ciudad Ayala is a city located in the Mexican state of Morelos, which is part of the States of Mexico. The area of Morelos, including Ciudad Ayala, covers approximately 1,972,550 square meters.","시우다드 아야라는 멕시코 모렐로스 주에 위치한 도시로, 멕시코 주의 일부입니다. 시우다드 아야라를 포함한 모렐로스 주의 면적은 약 1,972,550제곱미터입니다."
Pop music is a genre of music that originated from rock music.,팝 음악은 록 음악에서 파생된 음악 장르입니다.
"The album ""BootlegSeriesVolume1:TheQuineTapes"" by The Velvet Underground runs for approximately 230.05 minutes.","벨벳 언더그라운드의 앨범 ""부틀렉 시리즈 볼륨 1: 더 퀸 테이프""의 길이는 약 230.05분입니다."
"Sarah Teale is both the producer and director of the film ""Death on a Factory Farm,"" which has a runtime of 83 minutes.","세라 틸은 83분짜리 영화 ""공장 농장의 죽음""의 프로듀서이자 감독입니다."
"Lady Anne Monson was born in Darlington, India, in 1950. She is currently the President of India. Lady Anne Monson resides in India.",레이디 앤 몬슨은 1950년 인도의 달링턴에서 태어났습니다. 그녀는 현재 인도의 대통령입니다. 레이디 앤 몬슨은 인도에 거주하고 있습니다.
"The album ""Bootleg Series Volume 1: The Quine Tapes"" was produced by The Velvet Underground and has a runtime of approximately 230.05 minutes. It was recorded in the United States.","벨벳 언더그라운드가 제작한 앨범 ""부틀렉 시리즈 볼륨 1: 퀸 테이프""의 재생 시간은 약 230.05분입니다. 이 앨범은 미국에서 녹음되었습니다."
"Ciudad Ayala, a city in Morelos, Mexico, has a population of approximately 1.78 million people. It is located at an elevation of 1147 meters above sea level and is situated in the Pacific Daylight Time zone, which has a UTC offset of -6 hours.",멕시코 모렐로스 주에 위치한 시우다드 아야라는 인구가 약 178만 명입니다. 이 도시는 해발 1147미터에 위치하고 있으며 태평양 표준시대에 속하며 UTC -6시간대입니다.
"Ray Griggs, born in 1974, wrote and directed the film ""Super Capers,"" which stars Michael Rooker and Tom Sizemore.",레이 그리그스(1974년생)는 마이클 루커와 톰 시즈모어가 주연한 영화 《슈퍼 케이퍼스》의 각본과 감독을 맡았습니다.
"The 11th Mississippi Infantry Monument was established in the year 2000 and is located in Adams County, Pennsylvania, in the United States.","미시시피 보병 11번 기념비는 2000년에 설립되었으며, 미국 펜실베니아 주 애덤스 카운티에 위치해 있습니다."
"The American band ""The Honeymoon Killers"" is produced by ""TakeItOff!"".","미국 밴드 ""허니문 킬러스""는 ""테이크 잇 오프!""에서 제작했습니다."
"The album ""Year of No Light"" by Nord was released on September 6, 2006. This album is genre-classified as both Sludge metal and Post-metal. After its release, Nord performed Live at Roadburn 2008 with the same named album.","노르드의 앨범 ""Year of No Light""는 2006년 9월 6일에 발매되었습니다. 이 앨범은 슬러지 메탈과 포스트 메탈 장르로 분류됩니다. 발매 후, 노드는 같은 이름의 앨범으로 Roadburn 2008에서 라이브 공연을 펼쳤습니다."
"The ALCORS-3 locomotive was built between May 1950 and August 1956. It has a cylinder count of 12 and a length of 17,068.8 millimetres.","한국에서 ALCORS-3 기관차는 1950년 5월부터 1956년 8월 사이에 제작되었습니다. 실린더 수는 12개이고 길이는 17,068.8밀리미터입니다."
"The city of CiudadAyala has a population of 1,777,539 people and a population density of 1,604 people per square kilometer. It is led by a governator and is located in the Pacific Daylight Time zone.","시우다드아야라는 인구 1,777,539명, 인구 밀도는 제곱킬로미터당 1,604명입니다. 이 도시는 총독이 이끌고, 태평양 표준시대에 위치해 있습니다."
"Liselotte Grschebina died in Petah Tikva, which means ""Opening of Hope"" and is a city in Israel, part of the larger State of Israel.","리젤로테 그슈베비나는 ""희망의 개방""을 의미하며 이스라엘의 도시인 페타 티크바에서 사망했습니다. 이 도시는 더 큰 이스라엘 국가의 일부입니다."
"Liselotte Grschebina was born on May 2, 1908, in Karlsruhe. She later moved to Israel, where she passed away on June 14, 1994. Grschebina was an Israeli photographer.",리젤로테 그슈베비나는 1908년 5월 2일 카를스루에에서 태어났습니다. 그녀는 이후 이스라엘로 이주하여 1994년 6월 14일 그곳에서 사망했습니다. 그슈베비나는 이스라엘 사진작가였습니다.
Adam West was born in the year 1928.,1928년생 아담 웨스트
"The compilation album ""ExpectaMiracle"" runs for 54.56 minutes and falls under both the instrumental music and easy listening genres. It is followed by the album ""Afterplay"" by Brian Kelly, titled ""Afterplay(BrianKellyalbum)"".","컴필레이션 앨범 ""ExpectaMiracle""은 54.56분 동안 재생되며 기악 음악과 이지 리스닝 장르에 속합니다. 브라이언 켈리의 앨범 ""Afterplay""가 그 뒤를 잇습니다."
"Alan Shepard, a United States citizen born on November 18, 1923, in New Hampshire, received the Distinguished Service Medal (United States Navy) in his career. He passed away in California.",미국 시민인 앨런 셰퍼드는 1923년 11월 18일 뉴햄프셔주에서 태어났습니다. 그는 경력 동안 수훈 복무 훈장(미국 해군)을 받았습니다. 그는 캘리포니아에서 사망했습니다.
"The College of William & Mary is the owner of Alan B. Miller Hall, which was completed on June 1, 2009, and is currently occupied by the Mason School of Business. The address of Alan B. Miller Hall is ""101 Ukrop Way.""","윌리엄 & 메리 칼리지가 앨런 B. 밀러 홀의 소유주입니다. 이 건물은 2009년 6월 1일에 완공되었으며, 현재 메이슨 비즈니스 스쿨이 사용하고 있습니다. 앨런 B. 밀러 홀의 주소는 ""101 우크롭 웨이""입니다."
Bedford-Aerodrome is the name of a city served by Bedford-Autodrome.,베드포드-에어로드롬은 베드포드-오토드로姆이 서비스를 제공하는 도시의 이름입니다.
"The ""TakeItOff!"" song belongs to the genre of Noiserock.","노이즈락 장르의 노래 ""TakeItOff!"""
"The 1956 film ""It's Great to Be Young"" stars John Mills and Cecil Parker. The cinematography was done by Gilbert Taylor. The film has a runtime of 94.0 minutes and grossed 282,838 dollars.","존 밀스와 세실 파커가 주연한 1956년 영화 ""젊음은 멋지다""의 촬영은 길버트 테일러가 맡았습니다. 이 영화의 상영 시간은 94분이며, 흥행 수익은 282,838달러였습니다."
"AbrahamA.Ribicoff, a Democratic Party (United States) member and American national, served as a cabinet member during JohnF.Kennedy's presidency. He was married to ""Ruth Ribicoff."" Born in Connecticut.",미국 민주당원이자 미국인인 아브라함 A. 리비코프는 존 F. 케네디 대통령 재임 당시 각료였습니다. 그는 루스 리비코프와 결혼했습니다. 코네티컷에서 태어남.
"In the 2015 Campeonato Brasileiro Série C league, Agremiação Sportiva Arapiraquense finished as a participant, while Vila Nova Futebol Clube emerged as the champions.","아그레미아상 스포르티바 아라피라쿠엔세는 2015 캄페오나투 브라질레이루 세리에 C 리그에 참가했으며, 빌라 노바 푸치보우 클루비는 챔피언이 되었습니다."
"AbrahamA.Ribicoff was an American politician who served as the Lieutenant Governor of Connecticut during JohnF.Kennedy's presidency. He was born in Connecticut and was married to ""Ruth Ribicoff"". After his tenure as Lieutenant Governor, he was succeeded by JohnN.Dempsey.","에이브러햄 A. 리비코프는 존 F. 케네디 대통령 재임 시절 코네티컷 부지사를 지낸 미국 정치인입니다. 그는 코네티컷에서 태어났으며 ""루스 리비코프""와 결혼했습니다. 부지사 임기 후, 존 N. 뎀프시가 그의 뒤를 이었습니다."
The University of Burgundy employs a staff of 2900 people and has 1299 doctoral students.,부르고뉴 대학교는 2900명의 직원을 고용하고 있으며 1299명의 박사 과정 학생이 있습니다.
"Aaron Turner is a singer and post-metal artist, best known for his work with the band Twilight, which began in 1995.",아론 터너는 1995년부터 활동한 밴드 Twilight로 잘 알려진 싱어송라이터이자 포스트 메탈 아티스트입니다.
The Pontiac Rageous was produced by Pontiac in the year 1997.,폰티악 레이지는 1997년 폰티악에서 생산되었습니다.
"The 1956 film ""It's Great to Be Young"" was written by Ted Willis.","영국 작가 테드 윌리스가 1956년 영화 ""젊음은 멋지다""의 각본을 썼습니다."
"The ""Mermaid"" song by Train is classified as a Reggae genre track. Reggae music originated from Rhythm and Blues musical styles.","트레인의 노래 ""Mermaid""는 레게 장르로 분류됩니다. 레게 음악은 리듬 앤 블루스 음악 스타일에서 유래되었습니다."
"Darinka Dentcheva resides in New Jersey, which is a part of the United States with a population of approximately 35.44 million people. She is a citizen of the United States, where the national motto is ""In God we trust.""","다린카 덴체바는 약 3,544만 명의 인구를 가진 미국의 일부인 뉴저지에 거주하고 있습니다. 그녀는 ""In God We Trust""라는 국가 표어가 있는 미국의 시민입니다."
Prime Minister Nurhan Atasoy is a Turkish national.,누르한 아타소이 총리은 터키 국적자입니다.
"Bedford Aerodrome is operated by MotorSport Vision, a company founded by Peter Ogden.",베드퍼드 비행장은 피터 오그덴이 설립한 모터스포츠 비전에 의해 운영됩니다.
"Liselotte Grschebina was born on May 2, 1908, in Karlsruhe, which was part of the German Empire at the time. She later died on June 14, 1994, in Israel.",리젤로테 그르셰비나는 당시 독일 제국의 일부였던 카를스루에에서 1908년 5월 2일에 태어났습니다. 그녀는 나중에 1994년 6월 14일에 이스라엘에서 사망했습니다.
HBO and Cinemax are sister stations.,HBO와 시네맥스는 자매 방송국입니다.
"The album ""Bootleg Series Volume 1: The Quine Tapes"" was recorded in the United States, specifically in . Louis, Missouri, and is in the English language.","부틀레그 시리즈 볼륨 1: 퀸 테이프는 미주리 주 세인트루이스에서 녹음된 음반으로, 영어로 되어 있습니다."
"The film ""English Without Tears"" has a runtime of 89.0 minutes. It is directed by Harold French, edited by Alan Jaggs, and produced by Anatole de Grunwald.","영화 ""눈물 없는 영어""의 상영 시간은 89분입니다. 해롤드 프렌치가 감독하고, 알란 재그스가 편집하며, 아나톨 드 그룬왈드가 제작했습니다."
"Lady Anne Monson was a British botanist who lived in India and died on February 18, 1776. She was born in the Kingdom of England and was married to George Monson.",레이디 앤 몬슨은 인도에 거주한 영국의 식물학자로 1776년 2월 18일에 사망했습니다. 그녀는 잉글랜드 왕국에서 태어났으며 조지 몬슨과 결혼했습니다.
"Grigory Neujmin passed away on December 17, 1946.",그리고리 뉴이민은 1946년 12월 17일에 사망했습니다.
"The film ""Death on a Factory Farm,"" edited by Geof Bartz, runs for a duration of 83 minutes, and was produced by Tom Simon.","지오프 바츠가 편집한 영화 ""공장 농장의 죽음""은 83분 동안 상영되며, 톰 사이먼이 제작했습니다."
"The Pontiac Rageous was produced by Pontiac in the year 1997, with an assembly taking place in Michigan. The total area for this production in Michigan was approximately 250,493,000,000.0 square feet.","폰티악 레이셔스는 1997년 미시간주에서 폰티악에 의해 생산되었습니다. 미시간에서의 생산을 위한 총 면적은 약 250,493,000제곱피트였습니다."
Lucian Grainge is a key person at Universal Music Group.,루시안 그랑지는 유니버설 뮤직 그룹의 핵심 인물입니다.
Nurhan Atasoy received a State Award for Superior Achievement.,누르한 아타소이는 우수성취 국가상을 수상했습니다.
"The movie ""Super Capers"" features Tom Sizemore and Adam West as its stars. Tom Sizemore began his acting career in the year 1989.",톰 시즈모어와 아담 웨스트가 주연을 맡은 영화 《슈퍼 케이퍼즈》. 톰 시즈모어는 1989년에 연기 경력을 시작했습니다.
"The American band The Honeymoon Killers produced and performed on the album ""Turn Me On,"" which has a runtime of 35.1 minutes. This album precedes ""Let It Breed.""","미국 밴드 '허니문 킬러스'는 35.1분 길이의 앨범 ""Turn Me On""을 제작하고 공연했습니다. 이 앨범은 ""Let It Breed""보다 앞서 발매되었습니다."
"Darinka Dentcheva, born on January 1, 1958, is a mathematician specializing in Mathematical optimization from the United States. She is known for her contributions to Stochastic programming, an area in which she has influenced Andrzej Piotr Ruszczynski significantly.","다린카 덴체바는 1958년 1월 1일에 태어난 미국의 수학자입니다. 그녀는 확률적 프로그래밍 분야, 특히 안제이 피오트르 루스친스키에게 큰 영향을 준 공로로 알려져 있습니다."
SuperCapers is an English-language production that stars Michael Rooker and is edited by Stacy Katzman.,슈퍼케이퍼스는 마이클 루커가 주연을 맡고 스테이시 카츠만이 편집한 영어 영화입니다.
Reuven Rivlin is the leader of Israel.,루벤 리블린은 이스라엘의 지도자입니다.
"HBO broadcasts the documentary ""Death on a Factory Farm.""","HBO에서 다큐멘터리 ""공장식 농장의 죽음""을 방송합니다."
"The film ""McVeagh of the South Seas"" was directed by both Harry Carey (born 1878) and Gregory Allen. The distribution rights for the film were held by Alliance Films Corporation.","해리 케리(1878년생)와 그레고리 알렌이 ""남태평양의 맥베아""라는 영화를 감독했습니다. 이 영화의 배급권은 얼라이언스 필름스 코퍼레이션이 가지고 있었습니다."
The city of CiudadAyala has a population density of 1604.0 people per square kilometer and an elevation above sea level of 1147.0 meters.,"시우다드아야라 시는 인구밀도가 제곱킬로미터당 1604.0명이며, 해발 1147.0미터에 위치합니다."
"The song ""ExpectaMiracle"" by Brian Kelly has a runtime of 54.56 minutes. It is preceded by the song ""PoolsofLight"" on the same album and is followed by the song ""Afterplay."" The genre of ""ExpectaMiracle"" is instrumental music.","브라이언 켈리의 노래 ""ExpectaMiracle""의 재생 시간은 54.56분입니다. 이 곡은 같은 앨범에 수록된 ""PoolsofLight"" 다음 곡이자 ""Afterplay""의 이전 곡입니다. ""ExpectaMiracle""의 장르는 기악곡입니다."
"Piotr Hallmann is a person with a height of 175.26 centimeters and a weight of 70.308 kilograms. He was born in Gdynia, Poland.",피오트르 할만은 신장이 175.26cm이고 체중은 70.308kg입니다. 그는 폴란드 그디니아에서 태어났습니다.
"The Velvet Underground produced and are the artists behind ""BootlegSeriesVolume1:TheQuineTapes"".","벨벳 언더그라운드는 ""부틀렉 시리즈 볼륨 1: 더 퀸 테이프""를 제작하고 그 뒤에 예술가가 되었습니다."
Aleksandr Prudnikov is a member of FC Spartak Moscow's youth club and also a player for the main FC Spartak Moscow team.,"알렉산드르 프루드니코프는 FC 스파르타크 모스크바의 유소년 클럽 소속이며, 동시에 주전 FC 스파르타크 모스크바 팀의 선수이기도 합니다."
"The film ""English Without Tears"" was composed by Nicholas Brodszky, directed by Harold French, edited by Alan Jaggs, and produced by Anatole de Grunwald.","영화 ""눈물 없는 영어""는 니콜라스 브로드스키가 작곡하고, 해롤드 프렌치가 감독하고, 알란 자그스가 편집했으며, 아나톨 드 그룬왈드가 제작했습니다."
"The American band, The Honeymoon Killers, is known for producing music in the genre of Noise rock.",노이즈 록 장르의 음악을 만드는 것으로 알려진 미국의 밴드 허니문 킬러즈
"Bananaman, a television series starring Bill Oddie, was first aired on BBC on October 3, 1983. Bill Oddie, who was born in Rochdale, voiced the title character in this British cartoon produced by Broadcasting House, a division of the BBC.",빌 오디가 주연을 맡은 텔레비전 시리즈 《바나나맨》은 1983년 10월 3일 BBC에서 처음으로 방송되었습니다. 로치데일에서 태어난 빌 오디는 BBC의 한 부문인 브로드캐스팅 하우스에서 제작한 이 영국 만화에서 주인공의 목소리를 맡았습니다.
"The compilation album ""ExpectaMiracle"" was produced and performed by Brian Kelly, who is both a composer and pianist. The album runs for a total duration of 54.56 minutes and is classified as Instrumentalmusic. It follows the release of Brian Kelly's previous album, ""PoolsofLight."" The album belongs to the genre of CompilationAlbum.","작곡가이자 피아니스트인 브라이언 켈리가 ""ExpectaMiracle"" 컴필레이션 앨범을 제작하고 공연했습니다. 이 앨범은 54.56분 길이의 인스트루멘탈 음악으로, 브라이언 켈리의 이전 앨범인 ""PoolsofLight""에 이어 발매되었습니다. 이 앨범은 컴필레이션 앨범 장르에 속합니다."
"The film ""McVeagh of the South Seas"" features Harry Carey (born 1878) in the leading role. The production company, The Progressive Motion Picture Company, was responsible for producing the film. Cyril Bruce served as the director.","해리 케리(1878년생)가 주연을 맡은 영화 ""남태평양의 맥베아""는 프로그레시브 모션 픽처 컴퍼니에서 제작했습니다. 사이릴 브루스(Cyril Bruce)가 감독을 맡았습니다."
"Agremiação Sportiva Arapiraquense, a Brazilian football club with approximately 17,000 members, is based in Arapiraca and plays in Campeonato Brasileiro Série C. Their home ground is Estádio Municipal Coaracy da Mata Fonseca.","아그레미아상 스포르티바 아라피라쿠엔세는 약 17,000명의 회원을 보유한 브라질의 축구 클럽으로, 아라피라카를 연고로 캄페오나투 브라질레이루 세리에 C에서 활약하고 있습니다. 그들의 홈구장은 에스타디우 무니시팔 코아라시 다 마타 폰세카입니다."
"AlanB.MillerHall is a Georgian architecture building located at ""101 Ukrop Way"" in Virginia, which was completed on March 30, 2007. Robert A. M. Stern served as the architect for this building, which is currently owned by the College of William & Mary and houses the Mason School of Business as tenants.","앨런 비. 밀러 홀은 2007년 3월 30일에 완공된 조지아 건축 양식의 건물로, 버지니아 주 ""101 우크롭 웨이""에 위치해 있습니다. 이 건물의 건축가는 로버트 A.M. 스턴이며, 현재 윌리엄 앤 메리 칼리지가 소유하고 있으며 메이슨 비즈니스 스쿨이 입주해 있습니다."
"The asteroid 1147Stavropolis was discovered by Grigory Neujmin on July 31, 2016 (JD2457600.5). Its apoapsis, or farthest point from the Sun in its orbit, is at a distance of 41,847,600,000 km. The asteroid has a rotation period of 20,378.5 hours and a periapsis, or closest point to the Sun, of 26,085,500,000 km. Its orbital period around the Sun is 1,249.6 days.","소행성 1147 스타브로폴은 2016년 7월 31일(JD2457600.5) 그리고리 뉴이민에 의해 발견되었습니다. 그 소행성의 궤도상에서 태양으로부터 가장 먼 점인 원일점은 418억 4760만 킬로미터 떨어져 있습니다. 이 소행성의 자전 주기는 2만 378.5시간이며, 근일점 또는 태양에 가장 가까운 점은 260억 8550만 킬로미터입니다. 태양을 한 바퀴 도는 공전 주기는 1249.6일입니다."
"The song ""Mermaid"" by Train has a pop-rock and reggae genre, with stylistic origins in both pop-rock and ska music. Alternatively, the song ""Mermaid"" by Train belongs to the pop-rock and reggae genres, with ska and rock music influencing its stylistic elements.","트레인의 노래 ""Mermaid""는 팝 록과 레게 장르에 속하며, 팝 록과 스카 음악에서 스타일적인 기원을 찾을 수 있습니다. 또는, 트레인의 노래 ""Mermaid""는 팝 록과 레게 장르에 속하며, 스카와 록 음악이 스타일에 영향을 미쳤습니다."
"Darinka Dentcheva resides in New Jersey, which is part of the United States, a federal system of government.",다린카 덴체바는 미국의 일부인 뉴저지에 거주하고 있습니다.
"Liselotte Grschebina passed away in Petah Tikva, where Itzik Braverman currently serves as the leader.",리시洛特 그르셰비나는 이츠크 브라버만이 현재 시장으로 있는 페타 티크바에서 사망했습니다.
"Darinka Dentcheva is a US citizen. The United States has the motto ""In God we trust."" Darinka Dentcheva was influenced by Andrzej Piotr Ruszczyński, who works in the professional field of Mathematical optimization.","다린카 덴체바는 미국 시민입니다. 미국의 모토는 ""우리는 하느님을 믿습니다.""입니다. 다린카 덴체바는 수리 최적화 분야에서 일하는 안제이 피오트르 러스친스키의 영향을 받았습니다."
