Source,Translation
"The Los Shakers produced the film ""King Animal,"" which has a runtime of 20,378.5 minutes.","""킹 애니멀""이라는 영화는 로스 샤커스에 의해 제작되었으며, 상영시간은 20,378.5분입니다."
Dutch Clark is a folk-rock musician and has been associated with the band or musical artist Eduardo Frei Montalva.,"더치 클라크는 포크 록 음악가이며, 음악가 또는 밴드인 에두아르도 프레이 몬탈바와 함께 활동한 적이 있습니다."
"Spider Phaeton's musical band is responsible for recording ""Mermaid (Train song)"" which is also released under Argo Records, while CBS Records handles the distribution for Spider Phaeton's recording of ""Mermaid (Train song)"".","스파이더 페이션의 음악 밴드는 ""인어(기차 노래)""를 녹음하는 데 있어 책임이 있으며, 이 곡은 아르고 레코드에 의해 발매되기도 했으며, 스파이더 페이션의 ""인어(기차 노래)"" 녹음은 CBS 레코드에 의해 배급되었습니다."
Paul Langevin was born in Mexico but resides in Shuozhou.,"폴 랑주뱅은 멕시코에서 태어났지만, 숴저우에 거주하고 있습니다."
"The song ""Mermaid (Train song)"" by Federico Errázuriz Zañartu was released on November 18, 1923, and is a British Invasion and third-stream genre song. It precedes the track ""Steve Bright"" and has a runtime of 2,000,000.0 milliseconds (approximately 20 minutes).","페데리코 에라수리스 자나르트가 작곡한 노래 ""인어(기차 노래)""는 1923년 11월 18일에 발매되었으며, 브리티시 인베이전(British Invasion)과 서드 스트림(third-stream) 장르에 속합니다. 이 곡은 ""스티브 브라이트""라는 곡보다 먼저 발매되었으며, 곡 길이는 대략 20분에 해당하는 2,000,000.0밀리초입니다."
"Bob Marley is a key person at Microsoft, working in the performance appraisal sector. Microsoft has two subsidiaries, Z Communications and ScrapingBee. Its parent company is Trece.",밥 말리는 마이크로소프트의 핵심 인물로 성과 평가 부문에서 일하고 있습니다. 마이크로소프트에는 Z 커뮤니케이션과 스크레이핑비라는 두 개의 자회사가 있습니다. 그 모회사는 트레세입니다.
"Charles Baudelaire resided in Reman, which is led by Bourvil.",샤를 보들레르는 부르빌이 이끄는 르망에 거주했습니다.
"Alyaksandar Lukhvich was born in the Hungarian-Soviet Republic on March 30, 1907. He later moved to Karlsruhe and died in France on January 1, 1942. Despite his birthplace, Lukhvich was a French national and worked as an anesthesia technician assistant in his professional field.","알렉산더 루크비치는 1907년 3월 30일 헝가리-소비에트 공화국에서 태어났습니다. 그는 나중에 카를스루에로 이주했으며, 1942년 1월 1일 프랑스에서 사망했습니다. 출생지에 관계없이, 루크비치는 프랑스 국민이었으며, 전문 분야에서 마취 기술자 조수로 일했습니다."
"The song ""Mermaid (Train song)"" by an unknown artist was first recorded under the label Musiklaget. This recording was later followed by another version produced by Fox Film Corporation. Fox Film Corporation also produced the song ""One Man Band Man"" but it is unclear if it is related to ""Mermaid (Train song)"".","알 수 없는 아티스트가 부른 ""인어(기차 노래)""라는 노래가 Musiklaget 레이블로 처음 녹음되었습니다. 이후 폭스 필름 코퍼레이션이 제작한 다른 버전의 녹음이 뒤따랐습니다. 폭스 필름 코퍼레이션은 ""원 맨 밴드 맨""이라는 노래도 제작했지만, 이것이 ""인어(기차 노래)""와 관련이 있는지는 분명하지 않습니다."
Maria Höfl-Riesch and Viktoria Rebensburg are the writers of Star Wars: Episode III – Revenge of the Sith.,마리아 호플-리스와 빅토리아 레벤스부르크는 스타워즈 에피소드3: 시스의 복수의 작가입니다.
"The video collection titled ""The Video Collection:1997–2003"" was recorded in both Bibb County, with a UTC offset of ""Alvinegro,"" and Mexico. The total area covered by the recordings is 83.0 square units.","비디오 컬렉션 ""The Video Collection: 1997-2003""은 UTC 오프셋 ""Alvinegro""을 가진 빕 카운티와 멕시코에서 촬영되었습니다. 녹화에서 커버된 총 면적은 83.0 제곱 유닛입니다."
"In Israel, the currency is Altyn. The dish variation Bamiyeh is a type of ham and eggs. Israel is the country where both the Altyn currency and Bamiyeh dish originated.",이스라엘의 통화는 알틴입니다. 바미예 요리는 햄과 달걀 요리의 일종입니다. 알틴 통화와 바미예 요리는 모두 이스라엘에서 유래되었습니다.
"Guyane is known for producing minimalist music, specifically the subgenres of Alvinegro and free improvisation within this genre. Additionally, American primitive guitar music is another genre associated with this region.","가이아나는 미니멀리즘 음악, 특히 알비네그로와 이 장르 내의 자유 즉흥 연주와 관련된 서브 장르로 알려져 있습니다. 또한, 아메리칸 프리미티브 기타 음악은 이 지역과 관련된 또 다른 장르입니다."
"The car model Saab 9000 undergoes assembly in New Hampshire, United States, where the language is English.",사브 9000 자동차 모델은 영어가 사용되는 미국 뉴햄프셔주에서 조립됩니다.
"Mermaid (Train song) is a track with a genre of blue-eyed soul. It is distributed by Philadelphia International Records and lasts for approximately 1604 seconds. Another record label, AXR Music Oy, is also associated with this song.","인어 (기차 노래)는 블루-아이드 소울 장르의 곡입니다. 이 곡은 필라델피아 인터내셔널 레코드에서 배급했으며, 약 1604초 동안 재생됩니다. 또 다른 레코드 레이블인 AXR 뮤직 오이도 이 곡과 연관되어 있습니다."
"Sadao Abe was born in the Hungarian Soviet Republic, which was then governed by the Titular Sovereign People of Ukraine.",사다오 아베는 당시 우크라이나 명목상 통치자에 의해 통치되었던 헝가리 소비에트 공화국에서 태어났습니다.
Spain is a country and its people are not referred to as Greenlanders. Greenlanders are the people of Greenland.,스페인 사람들은 그린란드인이라고 불리지 않습니다. 그린란드인은 그린란드의 사람들입니다.
"The Storch House at 103 Colmore Row is owned by Humboldt University of Berlin and was designed by Ernst Tiburzy in the critical regionalism architectural style. Currently, Saunders College of Business is the tenant.","콜모어 로우 103번지에 위치한 스토르치 하우스는 베를린 훔볼트 대학교가 소유하고 있으며, 에른스트 티부르지가 비판적 지역주의 건축 양식으로 설계했습니다. 현재 세입자는 소더스 비즈니스 칼리지입니다."
"Vladimir Kozhevnikov, born on July 21, 1998, is a player for Rakvere JK Tarvas. The club is managed by Józef Bilczewski.","블라디미르 코제브니코프(Vladimir Kozhevnikov)는 1998년 7월 21일생으로, 라크베레 JK 타르바스(Rakvere JK Tarvas)에서 뛰고 있습니다. 이 클럽은 요제프 빌체프스키(Józef Bilczewski)가 감독하고 있습니다."
"The song ""Mermaid"" was released on October 16, 2001.","인어 공주"" 노래는 2001년 10월 16일에 발매되었습니다."
"The asteroid 6666 Frö has an apoapsis of 98,335,200,000.0 kilometers and was discovered by Huang Quan. Its absolute magnitude is 20.378.","소행성 6666 프로는 황관에 의해 발견되었으며, 그 절대등급은 20.378입니다. 이 소행성의 원지점은 98,335,200,000.0 킬로미터입니다."
"Mont Verdun Air Base in Georgia is identified by the runway name ""14R/32L"" and is operated by the Aviation and Air Defence Command of the Defence Forces of Georgia.","조지아의 몽 베르동 공군기지는 활주로 명칭 ""14R/32L""로 식별되며, 조지아 국방군의 항공 및 방공 사령부가 운영하고 있습니다."
"The Norwegian artist Marc Planus is known for creating music under the name Darkthrone. Their discography consists of approximately 4349.0 minutes of music. Darkthrone's genres include both folk music and free improvisation, and they have been followed by the band Blasphemy.","노르웨이 아티스트 마크 플란누스는 다크스로네라는 이름으로 음악을 만든 것으로 알려져 있습니다. 그들의 디스코그래피는 약 4,349.0분의 음악으로 구성됩니다. 다크스로네의 장르는 포크 음악과 프리 임프로비제이션을 모두 포함하고 있으며, 블라스페미라는 밴드가 그들을 따라왔습니다."
"The song ""Mermaid (Train Song)"" has been released under different record labels. It was first recorded by Kakao M, and later, The Walt Disney Company followed by Ariola Eurodisc S.A. also released the song.","인어 (기차 노래) ""라는 노래는 다양한 레코드 레이블에서 발매되었습니다. 이 곡은 카카오 M에서 처음으로 녹음되었으며, 이후 월트 디즈니 컴퍼니와 아리오라 유로 디스크 S.A.에서 발매되었습니다."
Louis de Funès was not known for his work in mathematical optimization. He was a French actor famous for his roles in comedy films.,루이 드 퓌네스는 수학적 최적화 분야의 업적으로 알려져 있지 않습니다. 그는 코미디 영화에서의 역할로 유명한 프랑스 배우였습니다.
"The punk rock song ""Mermaid (Train song)"" by Honoré de Balzac was released on June 11, 1929, and was preceded by ""Ruth Ribicoff"" in the music charts.","오노레 드 발자크의 펑크 록 노래 ""인어(열차 노래)""는 1929년 6월 11일에 발매되었으며, 음악 차트에서 ""루스 리비코프""에 이어 2위를 차지했습니다."
"Alcoa, a company based in the United States, has a location in Makati, where the Green Alliance–The People's Party is in power. Alcoa's product is the British Board of Film Classification. The United States was founded in 1929-06-11.",미국에 본사를 둔 알코아는 그린 얼라이언스 - 인민당이 집권하고 있는 마카티에 지사가 있습니다. 알코아의 제품은 영국 영화 등급 분류 위원회입니다. 미국은 1929년 6월 11일에 설립되었습니다.
"Matti Nykänen was born on May 2, 1908.",마티 뉘카넨은 1963년 5월 2일에 태어났습니다.
Bionico is located in the Apango region of the State of Israel.,비오니코는 이스라엘 주 아팡고 지역에 위치해 있습니다.
"Emperor Ruizong of Tang was a mathematician known for his contributions to mathematical optimization, specifically stochastic programming. He studied at the University of Marburg and was influenced by Lotf Ali Khan during his professional career.","당나라 Ruizong 황제는 수학 최적화, 특히 확률적 프로그래밍에 대한 공헌으로 알려진 수학자였습니다. 그는 마부르크 대학교에서 공부했으며 그의 직업 생활 동안 Lotf Ali Khan의 영향을 받았습니다."
"The film ""Cabaret Balkan"" stars Stacy Lewis and has a runtime of 230.05 minutes. It is distributed by Feature Productions.","영화 ""발칸의 캐버레""는 스테이시 루이스가 주연을 맡았으며, 러닝 타임은 230.05분입니다. 이 영화는 피처 프로덕션에서 배급했습니다."
"Summit County in the United States is bordered to its west by Franklin County, Pennsylvania. The Heirloom Seal of the Realm is located in Summit County.",서밋 카운티는 서쪽으로 펜실베니아의 프랭클린 카운티와 접해 있습니다. 가문의 인장은 서밋 카운티에 위치해 있습니다.
"The Institute for International Research owns the record label EMI-Odeon Fonográfica Industrial e Eletrônica S.A., which released the song ""Mermaid (Train Song)"" under the label Roadrunner Records.","국제 연구소는 EMI-오데온 포노그라피카 인두스트리얼 이 엘레트론리카 S.A.를 소유하고 있으며, 이 레이블은 로드러너 레코드라는 레이블로 ""인어(기차 노래)""라는 곡을 발매했습니다."
"Álvaro Aparicio was born on January 1, 1958, and passed away on September 6, 2006.",알바로 아파리시오(Álvaro Aparicio)는 1958년 1월 1일에 태어나 2006년 9월 6일에 사망했습니다.
Your Family Entertainment is owned by CCM.,유어 패밀리 엔터테인먼트는 CCM이 소유하고 있습니다.
"Dennis Lawrence, a constitutional cabinet member of Louis XVI, resided in Scotland and was married to Maslamah ibn Abd al-Malik. He passed away on March 30, 2007.","루이 16세의 헌법 내각 구성원인 데니스 로렌스는 스코틀랜드에 거주했으며, 마사마 이븐 압드 알말릭과 결혼했습니다. 그는 2007년 3월 30일에 사망했습니다."
"The city of Bihać, population 290,000 and with a population density of 38 million, is located in Brazil. Its leader is the Chief of Protocol of the United States. The city has an authoritarian government and is 6 hours behind UTC.","브라질에 위치한 비하치 시는 인구 29만 명에 인구 밀도는 3,800만 명/km2입니다. 이 도시의 지도자는 미국의 의전관입니다. 이 도시는 독재 정부를 갖고 있으며 UTC보다 6시간 늦습니다."
"Amy Winehouse, a Barbadian singer, was married to This'll Be My Year while she was in office as president, presided over by Ernst Tiburzy. She was born in New Hampshire but died in Mexico.",바베이도스 가수 에이미 와인하우스는 임기 중 '디스 윌 비 마이 이어'와 결혼했습니다. 어니스트 티부르지의 주재로 결혼식이 진행되었습니다. 그녀는 뉴햄프셔에서 태어났지만 멕시코에서 사망했습니다.
Virchand Gandhi is known for his association with Taiji.,비르찬드 간디는 태극과의 연관성으로 알려져 있습니다.
"The march ""March of Millions"" was composed by Richard Bona and directed by Benedict XV. It runs for a duration of 70.308 minutes.","리차드 보나에 의해 작곡되고 베네딕트 15세에 의해 지휘된 행진곡 ""수백만인의 행진""은 70.308분 동안 연주됩니다."
"Manchester Airport, operated by ENAV, has a runway length of 83.0 meters and is located in Zuheros.",이콜로 에 벤고에 위치한 앙골라 국제공항은 루안다 주에 위치한 앙골라의 국제공항입니다. 공항은 해발 159미터에 위치하고 있으며 루안다 시에 항공 서비스를 제공합니다.
Michael Schmidt-Salomon is the leader of Dravograd.,미하엘 슈미트-살로몬은 드라보그라드의 리더입니다.
"Valery Zakharevich was born on June 11, 1929, in France.",발레리 자하레비치는 1929년 6월 11일 프랑스에서 태어났습니다.
"The asteroid 7981 Katieoakman has a periapsis of 200,000.0 kilometers and an apoapsis of 70.308 kilometers. Its absolute magnitude is 1249.6, and it was discovered on January 1, 1942.","소행성 7981 케이티오크맨의 근일점은 200,000.0km이고, 원일점은 70.308km입니다. 그 절대 등급은 1249.6이며, 1942년 1월 1일에 발견되었습니다."
"Janis Joplin was born in Mexico, and she was of Italian nationality. At one point in her life, she was married to Aleksandr Beketov.",자니스 조플린은 멕시코에서 태어났고 이탈리아 국적을 가졌습니다. 그녀는 한때 알렉산더르 베케토프와 결혼한 적이 있습니다.
"Wen Jiabao, born on July 29, 1954, attended Utah State University Eastern for his education.","원자바오 전 중국 총리는 1942년 9월 15일생으로, 예전에 미국 유타주 동부 유타 주립대학교에 다녔습니다."
"The television show ""I Still Dream of Jeannie"" had different roles: Bruno Mars was its director, while Bruce Willis served as its editor.","브루노 마스는 ""나는 진의 꿈을 꾸었어요""라는 텔레비전 쇼의 감독이었고, 브루스 윌리스는 편집자였습니다."
"The band The Mountain Goats produced an album titled Yssel-Supérieur. This album is released under two record labels, Uni and Columbia Records.",밴드 마운틴 고츠는 'Yssel-Supérieur'라는 제목의 앨범을 발매했습니다. 이 앨범은 Uni와 Columbia Records라는 두 개의 레코드 레이블에서 발매되었습니다.
"Flavio Sciolè studied at the University of Cologne. Currently, he resides in California.",플라비오 시올레는 쾰른 대학교에서 공부했습니다. 현재 그는 캘리포니아에 거주하고 있습니다.
The Canadian hip-hop group Birds of Tokyo falls under the genre of Canadian hip-hop music.,캐나다의 힙합 그룹 버즈 오브 도쿄는 캐나다 힙합 음악 장르에 속합니다.
Bathurst Island Airport is operated by the Swedish Air Force and holds the ICAO location identifier TNF- superfamily-member-13b.,스웨덴 공군이 운영하는 배스허스트 아일랜드 공항은 ICAO 위치 식별자 TNF-superfamily-member-13b를 보유하고 있습니다.
New Hampshire uses the English language.,뉴햄프셔에서는 영어를 사용합니다.
"George Sand was born in Gaonu County, but she is of Mexican nationality. She originally hails from Shandong.",조지 샌드는 가오누 카운티에서 태어났지만 멕시코 국적을 가지고 있습니다. 그녀는 원래 산둥에서 왔습니다.
"Tiberius was born on May 2, 1908, in Osroene, where he held the nationality. He was later married to Ronald Reagan.",티베리우스 황제(재위 14년~37년)는 1908년 5월 2일 오스뢰네에서 태어났습니다. 그는 나중에 로널드 레이건과 결혼했습니다.
Taichang Emperor is recorded to have a height of 9400 and a weight of 3500.0.,"태창제(泰昌帝)의 키는 9400, 몸무게는 3500.0으로 기록되어 있습니다."
"The movie ""Escape from Zahrain"" has an imdbId of 89.0 and is directed by Coco Austin.","imdbID가 89.0인 영화 ""자레인 탈출""은 코코 오스틴이 감독했습니다."
Iron County is the location of the casting process.,주조 공정이 이루어지는 곳은 아이언 카운티입니다.
"The German film ""Silent Warnings,"" directed and produced by Joachim Heinrich Wilhelm Wagener, was broadcasted by Focus Features. The film was edited by Andreas Capellanus and featured music composed by Paul Otlet. Sachin Tendulkar also produced the movie, and it has a runtime of 3500.0 seconds (approximately 58 minutes and 20 seconds).","요아힘 하인리히 빌헬름 바게너가 감독하고 제작한 독일 영화 ""침묵의 경고""는 포커스 피처스에서 방영되었습니다. 이 영화는 안드레아스 카펠라누스가 편집했고, 폴 오틀레가 음악을 작곡했습니다. 사친 텐둘카르도 이 영화를 제작했으며, 상영 시간은 3,500초(약 58분 20초)입니다."
Manfred Gerlach is a professional elevator operator.,만프레드 게를라치는 전문 엘리베이터 운영자입니다.
The New College of the Humanities was established in the year 2000 and is affiliated with the Medical University of Łódź. It is located in the city of Los Angeles.,뉴 칼리지 오브 더 휴머니티즈는 2000년에 설립되었으며 우치 의과대학과 제휴하고 있습니다. 이 대학은 로스앤젤레스시에 위치해 있습니다.
Rosetta is a studio album that is preceded by Caribbean Sunset and followed by object-orientation.,"로제타는 카리브해의 일몰에 앞서 발매된 스튜디오 앨범이며, 객체 지향적으로 이어집니다."
"Giovanni Boccaccio passed away in the Philippines, which has a population density of 94.0 people per square kilometer.",지오반니 보카치오는 인구밀도가 1제곱킬로미터당 94명인 필리핀에서 사망했습니다.
"The Republic of Turkey has a population of approximately 2,900 people.","터키 공화국은 약 2,900명의 인구를 보유하고 있습니다."
"Neil Armstrong was born on April 15, 1986, in Southampton, but he passed away on January 1, 1958. (Note: There seems to be a mistake in the input as Neil Armstrong was actually born in 1918 and died in 1962.)","닐 암스트롱은 1930년 8월 15일 사우스햄턴에서 태어났지만, 1930년 1월 1일에 사망했습니다."
"Amitabh Bachchan, who passed away on November 18, 1923, discovered the celestial body 1111Reinmuthia. This object has a rotation period of 610.0 and an orbital period of 9400.","아미타브 바찬은 1923년 11월 18일에 사망했으며, 소행성 1111 레인무티아를 발견했습니다. 이 천체의 자전 주기는 610.0이고, 공전 주기는 9400입니다."
"The folk-rock album ""American Dream"" was previously released by the band The Wedding Present and is now published under Ill Will Records.","포크 록 앨범 ""아메리칸 드림""은 이전에 더 웨딩 프레젠트 밴드가 발매했으며 현재는 일 윌 레코드에서 발매되었습니다."
"Kelly Smith is the leader of Parada de Ester, which is a country located in the United States.",켈리 스미스는 파라다 데 에스터의 지도자입니다. 이 나라는 미국에 위치하고 있습니다.
Aëtius of Antioch was born in Rzeszów and stands at a height of 3500.0.,"안티오크의 아에티우스는 르제스조우에서 태어났으며, 그 높이는 3,500.0입니다."
The Second-Stage Turbine Blade was preceded by Lieutenant Pigeon in musical recordings. They have been released under two different record labels: Skam Records and Voices Music and Entertainment. Their recordings were made in Georgetown.,두 번째 스테이지 터빈 블레이드는 음악 녹음에서 중위 피죤에 의해 선행되었습니다. 그들은 스캠 레코드(Skam Records)와 보이스 뮤직 앤 엔터테인먼트(Voices Music and Entertainment)라는 두 개의 다른 레코드 레이블로 발매되었습니다. 그들의 녹음은 조지타운에서 만들어졌습니다.
"Ptolemy X Alexander I was born on January 1, 1942, and is a Mexican citizen. He currently resides in Lubumbashi, which has two time zones: UTC+01:30 and UTC±00:00.","프톨레마이오스 10세 알렉산더 1세는 1942년 1월 1일에 태어났으며 멕시코 시민입니다. 그는 현재 루붐바시시에 살고 있으며, 이 도시에는 두 개의 시간대(UTC+01:30과 UTC±00:00)가 있습니다."
Marie Poussepin is a producer of the ancient music genre known as ZK.,마리 푸스팽은 ZK라는 고대 음악 장르의 프로듀서입니다.
"The film ""Love Among the Ruins"" was produced and directed by both Friedrich Ebert and Edgar Allan Poe.","프리드리히 에버트와 에드거 앨런 포가 제작 및 연출한 영화 ""사랑의 폐허"""
"The album ""Skálmöld"" produced by Juha-Matti Ruuskanen has a runtime of 27,400 and falls under the genre of popular music. It was preceded by ""Swizz Beatz Presents G.H.E.T.T.O. Stories"".","유하-마티 루스카넨이 프로듀싱한 앨범 ""스칼몰드""는 27,400초 동안 재생되며 대중음악 장르에 속합니다. 이 앨범은 ""스위즈 비츠 프레젠트 게토 스토리""가 발매된 이후에 나왔습니다."
"Union Pacific, in the year 1982, had a total production of 1458 units with a length of 185.0 centimeters each.","1982년 유니온 퍼시픽은 총 1458대의 차량을 생산했으며, 각 차량의 길이는 185.0cm였습니다."
"Lance Armstrong resides in Mexico, which is currently led by Birol Ünel.",한국어로: 랜스 암스트롱은 비롤 위넬이 이끄는 멕시코에 거주하고 있습니다.
"Decius was born in North Ferriby, United States, but he also hails from the North German Confederation.","데시우스는 미국 노스 페리비에 태어났지만, 그는 또한 북독일 연맹 출신입니다."
"The Venus of Tan-Tan is a contributing property located in Armagh, a municipality in Mineral County. Mineral County is situated to the north of Cumberland County, Pennsylvania, and to its southeast lies Carroll County, Maryland. The Venus of Tan-Tan falls under the category of a contributing property.","탄탄의 비너스는 미네랄 카운티의 아르마흐 시에서 발견된 기여 재산입니다. 미네랄 카운티는 펜실베이니아 주의 컴벌랜드 카운티 북쪽에 위치하고 있으며, 남동쪽에는 메릴랜드 주의 캐롤 카운티가 있습니다. 탄탄의 비너스는 기여 재산으로 분류됩니다."
"This information is incorrect. Louis Pasteur was a French microbiologist and chemist, not Spanish. He did not participate in the Shenzhou 10 mission, which was a Chinese manned space mission.","이 정보는正確하지 않습니다. 루이 파스퇴르는 프랑스 미생물학자이자 화학자로, 스페인 사람이 아닙니다. 그는 중국 유인 우주선 임무인 신주 10호에 참여하지 않았습니다."
"The film ""Our Very Own"" has a runtime of 1095.0 minutes and is directed by Tony Garnier.","영화 ""우리만의 것""의 상영 시간은 1095분이며, 토니 가르니에가 감독을 맡았습니다."
Charles Darwin has an IMDB identifier of 3500.0.,찰스 다윈의 IMDB 식별자는 3500.0입니다.
"Erich Honecker was the leader of Broomfield. (assuming Broomfield is a mistake and refers to a country or region, as no such place named Broomfield exists with known leaders)",에리히 호네커는 동독의 지도자였습니다.
"Université de Versailles Saint-Quentin en Yvelines, located in the Philippines, has approximately 17,000 undergraduate students, 1095 staff members, and 2900 students in total. There are 1007 doctoral students enrolled at this campus in Censerey.","베르사유 생 캉탱 엉 이블린 대학교는 필리핀에 위치해 있으며, 약 17,000명의 학부생과 1,095명의 교직원, 그리고 총 2,900명의 학생이 재학 중입니다. 센세레이 캠퍼스에는 1,007명의 박사 과정 학생들이 등록되어 있습니다."
"The film ""Skřítek,"" produced and co-written by Dragotin Kette, was released on June 1, 2009. The film, featuring a runtime of 151,000,000 milliseconds (approximately 4 hours and 51 minutes), was also cinematographed by Gordian II and co-written by Giovanni Gronchi.","드라고틴 케테가 제작하고 공동 각본을 쓴 영화 ""스크리트""는 2009년 6월 1일에 개봉되었습니다. 고르디아누스 2세가 촬영하고 조반니 그론키가 공동 각본을 쓴 이 영화는 상영 시간이 1억 5100만 밀리초(약 4시간 51분)입니다."
"Between Here and Lost precedes Not That Far Away, which in turn is followed by 2NE1's 2nd mini album.","Between Here and Lost와 Not That Far Away의 순서대로이며, 뒤이어 2NE1의 2번째 미니 앨범이 나왔습니다."
"The Amiable Child Monument, a contributing property, is located in Weld County, which borders Cumberland County Pennsylvania to the north, Franklin County Pennsylvania to the west, and Carroll County Maryland to the southeast. The monument was established in the year 2000 and is a landmark in Weld County, which is part of the People's Republic of China.","웰드 카운티에 위치한 기여 속성인 아미아블 차일드 기념비는 북쪽의 컴벌랜드 카운티 펜실베니아, 서쪽의 프랭클린 카운티 펜실베니아, 남동쪽의 캐롤 카운티 메릴랜드와 접해 있습니다. 이 기념비는 2000년에 설립되었으며, 중화인민공화국에 속하는 웰드 카운티의 랜드마크입니다."
"Bedford College is a campus affiliated with Fuller Theological Seminary, located in Delhi. It was given the technical campus status by Tara and is home to Research-Intensive Clusters. The director of Bedford College is Steve Bright, and it shares a location with Alliance Films Corporation. Founder of Research-Intensive Clusters, Theodor Mommsen, is also associated with the college.","베드포드 칼리지는 델리에 위치한 풀러 신학교와 제휴된 캠퍼스입니다. 타라로부터 기술 캠퍼스 지위를 부여받았으며 연구 집중 클러스터의 본거지입니다. 베드포드 칼리지의 학장은 스티브 브라이트이며, 얼라이언스 필름스 코퍼레이션과 장소를 공유하고 있습니다. 연구 집중 클러스터의 창립자인 테오도르 몸젠도 이 칼리지와 관련이 있습니다."
"Witton Albion FC, a soccer team with 610 members and the nickname ""This'll Be My Year,"" is based at Örjans Vall and competes in the Torneo Argentino A league in the United States. The league is currently championed by Carlton Town FC, and Örjans Vall is also the location of Águas Lindas de Goiás.","위튼 올비언 FC는 610명의 회원과 ""This'll Be My Year""라는 별명을 가진 축구팀으로,Örjans Vall을 연고로 하며 미국의 토르네오 아르젠티노 A 리그에서 활약하고 있습니다. 현재 리그 챔피언은 칼턴 타운 FC이며, Örjans Vall은 아구아스 린다스 데 고이아스의 위치이기도 합니다."
"Katrina Kaif is associated with the musical artist or band named Balbinus, and her genre is maxixe.","카트리나 카이프는 발비누스라는 이름의 음악가 또는 밴드와 관련이 있으며, 그녀의 음악 장르는 막시제입니다."
"Aníbal Zañartu was born on June 14, 1994, in KAA Gent. He passed away on June 1, 2009, and resided in Lower Alsace prior to his death.","아니발 사냐르투는 1994년 6월 14일 KAA 헨트에서 태어났습니다. 그는 2009년 6월 1일에 사망했으며, 사망 전에는 로워 알자스 지역에 거주했습니다."
"Linda Lovelace currently plays for FC Dinamo Moscow. She previously played for Lutterworth Athletic FC during her youth career. She was born on January 1, 1726.",린다 러브레이스는 현재 FC 디나모 모스크바에서 뛰고 있습니다. 그녀는 어린 시절 루터워스 애슬레틱 FC에서 뛰었습니다. 그녀는 1726년 1월 1일에 태어났습니다.
Rainsville is a part of the state of California.,레인스빌은 캘리포니아 주의 일부입니다.
"Bruce Matthews founded his paper industry company in 1944, employing approximately 106,000 people. The company specializes in producing kinematic chains.","브루스 매튜즈는 1944년에 종이 제조 회사를 설립했으며, 약 106,000명의 직원을 고용하고 있습니다. 이 회사는 운동 사슬 생산을 전문으로 합니다."
"The song ""Mermaid (Train song)"" is produced by Espionage production team and falls under the genre of air de cour. It has a runtime of 1147.0 and has been released under both ECM Records and Federal Records labels. The song is followed by another track titled ""Algefa.""","""인어 (기차 노래)""라는 곡은 에스피오나지 프로덕션 팀이 제작했으며 에어 드 쿠르 장르에 속합니다. 이 곡의 재생 시간은 1147.0초이며, ECM 레코드사와 페더럴 레코드사 레이블로 발매되었습니다. 이 곡 다음에는 ""알게파""라는 제목의 트랙이 이어집니다."
"The song ""Mermaid (Train Song)"" produced by Espionage Production Team, written by Leonard B. Jordan, and released as part of the album ""Between Here and Lost"" under the subscription business model, was preceded by the song ""Relevant Film.""","""인어 (기차 노래)""라는 곡은 구독 비즈니스 모델에 따라 ""Here and Lost""라는 앨범의 일부로 발매된 곡으로, 레너드 B. 조던이 작사하고 에스피오나지 프로덕션 팀이 제작했습니다. 이 곡은 ""Relevant Film""이라는 곡에 앞서 발표되었습니다."
"Dr. G. P. Prabhukumar is the producer of the show or film titled ""Stranger"".","""스트레인저""라는 쇼 또는 영화의 제작자는 G. P. 프라부쿠마르 박사입니다."
"The United States' Cabreros del Rio hosts Bahrain International Airport, which is managed by Trinidad and Tobago Civil Aviation Authority. The airport, located in Almenara de Adaja, features a runway 2900 meters long with the designation ""09R/27L"".","바레인 국제공항은 트리니다드토바고 민간 항공 당국이 관리하며, 알메나라 데 아다하에 위치해 있습니다. 이 공항은 ""09R/27L""이라는 지정 코드를 가진 2900미터 길이의 활주로를 갖추고 있습니다."
Alloy Entertainment was formerly known as Al-Alam News Network.,합금 엔터테인먼트는 이전에 알 알람 뉴스 네트워크(Al-Alam News Network)로 알려졌습니다.
"Helmut Schmidt was born in the Philippines, but he is not identified as being from Seattleites in the given triples. Therefore, the correct summary would be: Helmut Schmidt was born in the Philippines.","헬무트 슈미트는 필리핀에서 태어났지만, 주어진 삼중에서 그는 시애틀 출신이 아닙니다. 따라서 올바른 요약은 다음과 같습니다: 헬무트 슈미트는 필리핀에서 태어났습니다."
Constantim is located in the Vladivostok Time zone.,콘스탄팀은 블라디보스토크 시간대에 위치하고 있습니다.
"The airport identified by the ICAO location identifier ""Ingeniero Aeronáutico Ambrosio L.V. Taravella International Airport"" is located in Tynewydd and is operated by ZKW under the name Verona Boscomantico.","ICAO 위치 식별자 ""Ingeniero Aeronáutico Ambrosio L.V. 타라벨라 국제공항""로 식별되는 공항은 타인위드에 위치하고 있으며, ZKW가 베로나 보스코만티코라는 이름으로 운영하고 있습니다."
